year,artists,name,popularity
1945,"['Doris Day', 'The Mellomen']",If I Give My Heart to You (with The Mellomen),53
1948,['Los Panchos'],Sin Ti - Remasterizado,53
1954,['The Modern Jazz Quartet'],Softly As In A Morning Sunrise,53
1956,['The Platters'],My Prayer,53
1956,['Chet Baker'],Time After Time - Vocal Version,53
1957,['Frank Sinatra'],The Christmas Waltz - Remastered,53
1957,['Frank Sinatra'],The Christmas Song (Merry Christmas To You) - Remastered 1999,53
1957,['Elvis Presley'],Santa Claus Is Back In Town,53
1957,['Elvis Presley'],(There'll Be) Peace In the Valley (For Me),53
1958,['Johnny Mathis'],Sleigh Ride,53
1958,['John Coltrane'],I'm Old Fashioned - Remastered 2003/Rudy Van Gelder Edition,53
1958,['Sarah Vaughan'],Broken Hearted Melody,53
1958,['Miles Davis'],"Générique - BOF ""Ascenseur pour l'échafaud""",53
1959,['Dion & The Belmonts'],I Wonder Why,53
1959,['Conway Twitty'],It's Only Make Believe,53
1959,['Charles Mingus'],Better Git It in Your Soul,53
1959,['Bill Evans'],Young And Foolish,53
1959,['Neil Sedaka'],Calendar Girl,53
1959,['Chet Baker'],Alone Together,53
1959,['Nat King Cole'],Perfidia,53
1961,['Tennessee Ernie Ford'],Union Dixie,53
1961,['Oliver Nelson'],Stolen Moments,53
1961,['Henry Mancini'],Moon River(Original Main Title),53
1961,['Serge Gainsbourg'],La chanson de Prévert,53
1962,['The Everly Brothers'],Walk Right Back,53
1962,['Bobby Vinton'],Sealed with a Kiss,53
1962,['Javier Solís'],Media Vuelta,53
1963,['Wayne Newton'],Danke Schoen,53
1963,['Barbara Lewis'],Hello Stranger,53
1963,['Roy Orbison'],In Dreams,53
1964,['Sam Cooke'],Good Times,53
1964,['Bob Dylan'],It Ain't Me Babe,53
1964,['Louis Armstrong'],"Hello, Dolly!",53
1964,['Leo Dan'],Qué Tiene la Niña,53
1965,['Barbara Mason'],Yes. I'm Ready,53
1965,['Vince Guaraldi Trio'],Fur Elise,53
1965,['Otis Redding'],That's How Strong My Love Is,53
1965,['The Beach Boys'],"Help Me, Rhonda - Remastered",53
1965,['The Rolling Stones'],Time Is On My Side - Mono Version,53
1965,['Bob Dylan'],"It's All over Now, Baby Blue",53
1965,['The Beatles'],I Need You - Remastered 2009,53
1966,['? & The Mysterians'],96 Tears,53
1966,['Frank Sinatra'],Angel Eyes - Live At The Sands Hotel And Casino/1966,53
1966,['Stevie Wonder'],A Place In The Sun,53
1966,['Ennio Morricone'],"The Good, The Bad and The Ugly - Il Buono, Il Brutto, Il Cattivo (Titles)",53
1967,['Jimi Hendrix'],May This Be Love,53
1967,['Jimi Hendrix'],One Rainy Wish,53
1967,['The Beatles'],Lovely Rita - Remastered 2009,53
1967,['Donovan'],Mellow Yellow,53
1967,['Frank Sinatra'],Drinking Again,53
1967,['The Beatles'],Magical Mystery Tour - Remastered 2009,53
1967,['Aretha Franklin'],A Change Is Gonna Come,53
1967,['Small Faces'],Itchycoo Park (Mono Version) - 2012 Remaster,53
1967,['The Doors'],End of the Night,53
1968,['Willie Nelson'],Buddy,53
1968,['Jerry Jeff Walker'],Mr. Bojangles,53
1968,['The Band'],I Shall Be Released - Remastered,53
1968,['Traffic'],Feelin' Alright?,53
1968,['Tommy James & The Shondells'],Mony Mony,53
1968,['Joni Mitchell'],Cactus Tree,53
1968,['The Beatles'],Birthday - Remastered 2009,53
1968,['The Human Beinz'],Nobody But Me,53
1968,['The Beatles'],Glass Onion - Remastered 2009,53
1968,['The Beatles'],Mother Nature's Son - Remastered 2009,53
1968,"['Diana Ross & The Supremes', 'The Temptations']",I'm Gonna Make You Love Me,53
1968,['Johnny Cash'],"Busted - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",53
1968,"['Big Brother & The Holding Company', 'Janis Joplin']",Ball and Chain,53
1968,"['Wolfgang Amadeus Mozart', 'Edith Mathis', 'Gundula Janowitz', 'Orchester der Deutschen Oper Berlin', 'Karl Böhm']","Le nozze di Figaro, K. 492 / Act 3: ""Sull’aria ... Che soave zeffiretto""",53
1968,['Status Quo'],Pictures of Matchstick Men - Mono Version,53
1968,['The Ethiopians'],Train to Skaville,53
1969,['Townes Van Zandt'],I'll Be Here in the Morning,53
1969,['Led Zeppelin'],How Many More Times - 1993 Remaster,53
1969,['Led Zeppelin'],The Lemon Song - 1993 Remaster,53
1969,['Led Zeppelin'],You Shook Me - 1993 Remaster,53
1969,['Peggy Lee'],Is That All There Is?,53
1969,"['Claude Debussy', 'Alexis Weissenberg']","Suite bergamasque, L. 75: Clair de lune",53
1969,['Bobby Womack'],Fly Me To The Moon (In Other Words),53
1969,['Freddie King'],Stumble,53
1970,['Sly & The Family Stone'],Thank You (Falettinme Be Mice Elf Agin) - Single Version,53
1970,['Blues Image'],Ride Captain Ride,53
1970,['Leon Russell'],A Song For You,53
1970,['Joni Mitchell'],The Circle Game,53
1970,['Led Zeppelin'],Out on the Tiles - Remaster,53
1970,['Led Zeppelin'],Friends - Remaster,53
1970,['George Harrison'],I Live For You - Remastered 2014,53
1970,['Van Morrison'],Crazy Love - 2013 Remaster,53
1970,['Elton John'],Take Me To The Pilot,53
1970,['George Harrison'],Isn't It A Pity - Remastered 2014,53
1970,['Canned Heat'],Let's Work Together - Long Version / Bonus Track,53
1970,['The Doors'],Indian Summer,53
1970,['The Doors'],Blue Sunday,53
1970,['The Doors'],Waiting for the Sun,53
1970,['Edison Lighthouse'],Love Grows (Where My Rosemary Goes),53
1971,['Johnny Paycheck'],I'm the Only Hell (Mama Ever Raised),53
1971,['Loggins & Messina'],Your Mama Don't Dance,53
1971,"['Hamilton, Joe Frank & Reynolds']",Don't Pull Your Love Out,53
1971,['Stampeders'],Sweet City Woman,53
1971,['The Mamas & The Papas'],Snowqueen Of Texas,53
1971,['Faces'],Debris,53
1971,['Pink Floyd'],San Tropez,53
1971,['Pink Floyd'],A Pillow of Winds,53
1971,['Joni Mitchell'],Carey,53
1971,['John Lennon'],Oh Yoko! - Remastered 2010,53
1971,['Cheo Feliciano'],Anacaona,53
1971,['Joni Mitchell'],Little Green,53
1971,['The Doors'],Been down so Long,53
1972,['CAN'],Vitamin C - 2004 Remastered Version,53
1972,['Big Star'],Thirteen,53
1972,['Loggins & Messina'],Danny's Song,53
1972,['Michael Jackson'],Ben - Single Version,53
1972,['Stevie Wonder'],I Believe (When I Fall In Love It Will Be Forever),53
1972,['Johnny Nash'],I Can See Clearly Now,53
1972,['Paul Simon'],Mother and Child Reunion,53
1972,['David Bowie'],Soul Love - 2012 Remaster,53
1972,['Bonnie Raitt'],Love Me Like a Man - Remastered,53
1972,['David Bowie'],Lady Stardust - 2012 Remaster,53
1973,['Dave Mason'],We Just Disagree,53
1973,['The Charlie Daniels Band'],The South's Gonna Do It Again,53
1973,['Rick Derringer'],"Rock and Roll, Hoochie Koo",53
1973,['Fleetwood Mac'],Hypnotized,53
1973,"[""The O'Jays""]",For the Love of Money,53
1973,['ZZ Top'],Jesus Just Left Chicago - 2006 Remaster,53
1973,['The Rolling Stones'],Doo Doo Doo Doo Doo (Heartbreaker),53
1974,['Jimmy Buffett'],A Pirate Looks At Forty,53
1974,['The Ozark Mountain Daredevils'],Jackie Blue,53
1974,['Little Feat'],Spanish Moon,53
1974,['Lynyrd Skynyrd'],The Needle And The Spoon,53
1974,['Gordon Lightfoot'],Carefree Highway,53
1974,['Lynyrd Skynyrd'],I Need You,53
1974,['Love'],Be Thankful For What You Got,53
1974,['John Denver'],Back Home Again,53
1974,['Commodores'],Machine Gun,53
1974,['ABBA'],Hasta Manana,53
1974,['Johnny Bristol'],Hang On In There Baby,53
1975,['Smokey Robinson'],The Agony And The Ecstasy,53
1975,['David Allan Coe'],The Ride,53
1975,['Jefferson Starship'],Miracles,53
1975,['Elton John'],Someone Saved My Life Tonight,53
1975,"['Earth, Wind & Fire']",Sing a Song,53
1975,['Little Feat'],Long Distance Love,53
1975,['Fleetwood Mac'],Rhiannon - 2017 Remaster,53
1975,"['Susan Sarandon', 'Barry Bostwick']",Dammit Janet,53
1975,['Aerosmith'],Toys In The Attic,53
1975,['Al Green'],L-O-V-E (Love),53
1975,['The Jackson 5'],All I Do Is Think Of You,53
1976,['Waylon Jennings'],Can't You See,53
1976,['Firefall'],You Are the Woman,53
1976,['Joe Walsh'],Rocky Mountain Way - Live At Santa Monica Civic Auditorium/1976,53
1976,['Billy Joel'],"Summer, Highland Falls",53
1976,['Climax Blues Band'],Couldn't Get It Right,53
1976,['James Taylor'],You've Got a Friend,53
1976,['Boz Scaggs'],What Can I Say,53
1976,['Dorothy Moore'],Misty Blue,53
1977,['Eddie Kendricks'],Intimate Friends,53
1977,['Fleetwood Mac'],Oh Daddy - 2004 Remaster,53
1977,['Dolly Parton'],Two Doors Down,53
1977,['Pink Floyd'],Sheep,53
1977,['The Alan Parsons Project'],I Wouldn't Want to Be Like You,53
1977,['Elvis Costello'],Watching The Detectives - Single Version,53
1977,['The Clash'],Police & Thieves - Remastered,53
1977,['Vicente Fernández'],Los Mandados,53
1977,['Ramones'],California Sun - 2017 Remaster,53
1977,['Bob Marley & The Wailers'],So Much Things To Say,53
1978,['Ramon Ayala Y Sus Bravos Del Norte'],Mi Piquito De Oro,53
1978,['Pablo Cruise'],Love Will Find A Way,53
1978,['Teddy Pendergrass'],When Somebody Loves You Back,53
1978,['Steve Miller Band'],Swingtown,53
1978,['Styx'],Blue Collar Man (Long Nights),53
1978,['Foreigner'],Double Vision,53
1978,['Van Halen'],Feel Your Love Tonight - 2015 Remaster,53
1978,['The Rolling Stones'],Shattered - Remastered,53
1978,['Johnny Cash'],The General Lee,53
1979,['CHIC'],Good Times - 2018 Remaster,53
1979,"[""The O'Jays""]",Forever Mine,53
1979,['The Oak Ridge Boys'],Leaving Louisiana In The Broad Daylight,53
1979,['Van Halen'],D.O.A. - 2015 Remaster,53
1979,['Van Halen'],Somebody Get Me a Doctor - 2015 Remaster,53
1979,['Bruce Cockburn'],Wondering Where The Lions Are,53
1979,['Pink Floyd'],Vera,53
1979,['Pink Floyd'],Waiting for the Worms,53
1979,['Fleetwood Mac'],"Oh Well (Pt. 1) - Live at Wembly Arena, London, England, June 20, 1980; 2015 Remaster",53
1980,['Johnny Lee'],Lookin' for Love,53
1980,['The Manhattans'],Shining Star,53
1980,['Billy Joel'],Don't Ask Me Why,53
1980,['The Vapors'],Turning Japanese - Non Stop Edit,53
1980,['Bunny Wailer'],Mellow Mood,53
1980,['Black Uhuru'],Sinsemilla,53
1980,['Air Supply'],Every Woman in the World,53
1980,['Joy Division'],Isolation - 2007 Remaster,53
1980,['Joy Division'],Atmosphere - 2020 Digital Remaster,53
1981,['A Flock Of Seagulls'],Space Age Love Song,53
1981,"['Hank Williams, Jr.']",All My Rowdy Friends (Have Settled Down),53
1981,['Tom Petty and the Heartbreakers'],The Waiting,53
1981,['Rush'],Red Barchetta,53
1981,['Joan Jett & The Blackhearts'],Do You Wanna Touch Me (Oh Yeah),53
1981,['Styx'],The Best Of Times,53
1981,['Commodores'],Lady (You Bring Me Up),53
1981,['George Benson'],Turn Your Love Around,53
1981,['Joey Scarbury'],"Believe It or Not (Theme from ""Greatest American Hero"")",53
1981,['Juice Newton'],Angel Of The Morning,53
1981,['Al Jarreau'],We're in This Love Together,53
1982,['Todd Rundgren'],Bang the Drum All Day,53
1982,['Joe Jackson'],Steppin' Out,53
1982,['Aldo Nova'],Fantasy,53
1982,['Van Halen'],Dancing in the Street - 2015 Remaster,53
1982,['Van Halen'],Where Have All the Good Times Gone! - 2015 Remaster,53
1982,['Rick Springfield'],Don't Talk to Strangers,53
1982,['Billy Joel'],Allentown,53
1982,['Daryl Hall & John Oates'],One On One,53
1982,['Lionel Richie'],You Are,53
1982,['Billy Joel'],Goodnight Saigon,53
1982,['Duran Duran'],The Chauffeur - 2009 Remaster,53
1983,['Metallica'],The Four Horsemen (Remastered),53
1983,['Big Country'],In A Big Country,53
1983,['Metallica'],Seek & Destroy (Remastered),53
1983,['The The'],This Is the Day,53
1983,['Krokus'],Screaming in the Night,53
1983,['Suicidal Tendencies'],Subliminal,53
1983,['Anri'],Remember Summer Days,53
1983,['Billy Joel'],An Innocent Man,53
1983,['ZZ Top'],Got Me Under Pressure - 2008 Remaster,53
1983,['DeBarge'],Time Will Reveal,53
1983,"['James Ingram', 'Patti Austin']",How Do You Keep The Music Playing,53
1984,['Queen'],I Want To Break Free - Remastered 2011,53
1984,['Metallica'],Fight Fire With Fire (Remastered),53
1984,['Sheila E.'],The Glamorous Life,53
1984,['Survivor'],I Can't Hold Back,53
1984,['Quiet Riot'],Bang Your Head (Metal Health),53
1984,['Nataural'],Florida Rain Storm,53
1984,['Prince'],The Beautiful Ones,53
1984,['Los Bukis'],Mi Fantasia,53
1984,['Run–D.M.C.'],It's Like That,53
1984,"['Christoph Willibald Gluck', 'Karlheinz Zoeller', 'Berliner Philharmoniker', 'Herbert von Karajan']",Orfeo Ed Euridice: Dance Of The Blessed Spirits (Act 2),53
1985,"['Lisa Lisa & Cult Jam', 'Full Force']",I Wonder If I Take You Home,53
1985,['Frankie Ruiz'],Tu Con El,53
1985,['Dire Straits'],Brothers in Arms,53
1985,['Loverboy'],Lovin' Every Minute of It,53
1985,['Commodores'],Three Times A Lady,53
1985,['The Charlie Daniels Band'],Drinkin' My Baby Goodbye,53
1985,"[""Force M.D.'s""]",Tender Love,53
1985,['Rene & Angela'],I'll Be Good,53
1985,"['オメガトライブ', 'Kiyotaka Sugiyama']",Dear Breeze,53
1985,['Los Bukis'],Si Tú Te Fueras De Mí,53
1985,['New Order'],Elegia - 2015 Remaster,53
1985,['Sade'],Jezebel,53
1986,['Iron Maiden'],Wasted Years - 2015 Remaster,53
1986,['Janet Jackson'],Nasty,53
1986,['Metallica'],Orion (Remastered),53
1986,"['Johann Pachelbel', 'Sir Neville Marriner', 'Academy of St. Martin in the Fields']","Pachelbel: Canon and Gigue in D Major, P. 37: I. Canon",53
1986,"[""Meli'sa Morgan""]",Fool's Paradise,53
1986,"['Billy Joel', 'Ray Charles']",Baby Grand (with Ray Charles),53
1986,['Run–D.M.C.'],Peter Piper,53
1986,['Misfits'],London Dungeon,53
1986,"['Cocteau Twins', 'Harold Budd']","Sea, Swallow Me",53
1986,['Hüsker Dü'],Don't Want to Know If You Are Lonely,53
1986,['Luther Vandross'],So Amazing,53
1986,['Eddie Palmieri'],Vámonos Pa'l Monte,53
1986,['Paul Simon'],The Boy In the Bubble,53
1986,['Yanni'],In The Morning Light,53
1987,['Randy Travis'],I Told You So,53
1987,['The System'],Don't Disturb This Groove,53
1987,['The Whispers'],And the Beat Goes On,53
1987,"['Rick Astley', 'Pete Hammond']",Together Forever - Lover's Leap Remix,53
1987,"['Willie Nelson', 'Merle Haggard']",Pancho and Lefty,53
1987,['The Replacements'],Can't Hardly Wait - 2008 Remaster,53
1987,"[""Guns N' Roses""]",Rocket Queen,53
1987,['Carly Simon'],Coming Around Again,53
1987,['Depeche Mode'],Never Let Me Down Again - 2006 Remaster,53
1987,['Gerard McMann'],Cry Little Sister - Theme from ''Lost Boys'',53
1987,"['Rush', 'Aimee Mann']",Time Stand Still,53
1987,['Nat King Cole'],Almost Like Being In Love - Remastered,53
1987,['Los Invasores De Nuevo León'],Mi Caballo Pobre,53
1987,['The Cult'],Love Removal Machine,53
1987,['Artie Shaw'],Begin the Beguine,53
1988,['Guy'],Piece Of My Love,53
1988,['Bobby Brown'],Roni,53
1988,['Al B. Sure!'],Nite and Day,53
1988,['Keith Whitley'],I'm No Stranger to the Rain,53
1988,['Kix'],Don't Close Your Eyes,53
1988,['Roger Miller'],"Oo-De-Lally - From ""Robin Hood""",53
1988,['Big Daddy Kane'],Ain't No Half-Steppin',53
1988,['Cinderella'],Coming Home,53
1988,['Queensrÿche'],I Don't Believe In Love - Remastered 2003,53
1988,['Fleetwood Mac'],Don't Stop,53
1988,['Johnny Cash'],"Cry, Cry, Cry - 1988 Version",53
1988,['Lee Morgan'],I Remember Clifford,53
1989,['Ramones'],Pet Sematary,53
1989,['Janet Jackson'],Escapade,53
1989,['The Kentucky Headhunters'],Dumas Walker,53
1989,['Bonnie Raitt'],Nick Of Time,53
1989,['Alan Jackson'],Pop a Top,53
1989,['L.A. Guns'],The Ballad Of Jayne,53
1989,['Beastie Boys'],Hey Ladies,53
1989,['Elvis Costello'],Veronica,53
1989,"[""Los Yonic's""]",Perdón Por Tus Lágrimas,53
1989,"['Benny Goodman', 'Benny Goodman Sextet']",Where Or When,53
1989,"['Harry Connick, Jr.']",I Could Write a Book,53
1989,"['Edvard Grieg', 'Esa-Pekka Salonen']","Peer Gynt, Op. 23: Act II, 7, In the Hall of the Mountain King",53
1989,['Nirvana'],Negative Creep,53
1990,['Levert'],Baby I'm Ready,53
1990,['Pam Tillis'],Maybe It Was Memphis,53
1990,['Travis Tritt'],Country Club,53
1990,['Keith Whitley'],When You Say Nothing at All,53
1990,['Kay Kyser & His Orchestra'],"(I Got Spurs That) Jingle, Jangle, Jingle",53
1990,['Samuray'],Tiernas Mentiras,53
1990,['Paul Simon'],The Obvious Child,53
1990,['Bad Company'],If You Needed Somebody,53
1990,"['Maurice Ravel', 'Louis Lortie', 'Hélène Mercier']","Ma mère l'oye, M. 60 (Version for Piano Duo): I. Pavane de la belle au bois dormant",53
1990,['Fleetwood Mac'],Love Is Dangerous - 2018 Remaster,53
1991,['James Brown'],Try Me,53
1991,"['Suzanne Vega', 'DNA']",Tom's Diner,53
1991,['Metallica'],Of Wolf And Man,53
1991,['Matthew Sweet'],Girlfriend,53
1991,['Nice & Smooth'],Sometimes I Rhyme Slow,53
1991,"['Richard White', 'Jesse Corti', 'Chorus - Beauty And the Beast']","Gaston - From ""Beauty and the Beast"" / Soundtrack Version",53
1991,['Collin Raye'],"Love, Me",53
1991,['Freddy Fender'],Wasted Days and Wasted Nights,53
1991,['Primus'],American Life,53
1991,['Los Traileros Del Norte'],Mary Lee,53
1992,['Sublime'],Let's Go Get Stoned,53
1992,['Silk'],Lose Control,53
1992,['En Vogue'],Giving Him Something He Can Feel,53
1992,['TLC'],Baby-Baby-Baby,53
1992,['George Thorogood & The Destroyers'],Move It On Over,53
1992,['Chalino Sanchez'],Ya Después De Muerto,53
1992,['Chalino Sanchez'],Corrido Del Gallito,53
1992,['Liberación'],Cuéntame,53
1992,['The Bellamy Brothers'],Old Hippie,53
1992,"['Chalino Sanchez', 'Los Amables Del Norte']",El Navegante,53
1992,['Face To Face'],Disconnected,53
1993,['Joe Diffie'],John Deere Green,53
1993,['The Jackson 5'],I Want You Back,53
1993,"['Evelyn ""Champagne"" King']",Love Come Down,53
1993,['Zapp'],Doo Wa Ditty (Blow That Thing),53
1993,['Toni Braxton'],How Many Ways,53
1993,['Candlebox'],Cover Me,53
1994,['Tracy Lawrence'],Texas Tornado,53
1994,['Confederate Railroad'],Daddy Never Was the Cadillac Kind,53
1994,['Boyz II Men'],Water Runs Dry,53
1994,['Veruca Salt'],Seether,53
1994,['Pavement'],Cut Your Hair,53
1995,['Daryle Singletary'],Too Much Fun,53
1995,['Merle Haggard'],Fightin Side Of Me,53
1995,['Seven Mary Three'],Water's Edge,53
1995,['Guy Clark'],Dublin Blues,53
1995,['Son Volt'],Windfall - 2015 Remaster,53
1995,"['Mack 10', 'Ice Cube']",Foe Life,53
1996,['Westside Connection'],"The Gangsta, The Killa And The Dope Dealer",53
1996,['DJ Kool'],Let Me Clear My Throat - Old School Reunion Remix '96,53
1996,"['JAY-Z', 'The Notorious B.I.G.']",Brooklyn's Finest,53
1996,['Sheryl Crow'],Everyday Is A Winding Road,53
1996,['Sublime'],Same In The End,53
1996,['Shenandoah'],"Next To You, Next To Me",53
1996,['New Edition'],I'm Still In Love With You,53
1997,['Wynonna'],No One Else On Earth,53
1997,['Elliott Smith'],Say Yes,53
1997,['LSG'],My Body,53
1997,['Twista'],Adrenaline Rush,53
1997,"['LSG', 'Coko', 'Faith Evans', 'Missy Elliott']","All the Times (feat. Faith Evans, Coko & Missy Elliott)",53
1997,['Sevendust'],Black,53
1998,"['2Pac', 'Shock G', 'Money B']",I Get Around,53
1998,['Dave Matthews Band'],Crush,53
1998,"['2Pac', 'Danny Boy', 'Syke', 'C-PO']",Picture Me Rollin',53
1998,['2Pac'],Life Goes On,53
1998,['Steve Wariner'],Holes In The Floor Of Heaven,53
1998,['Elvis Crespo'],Tu Sonrisa,53
1998,['Thelma Houston'],Don't Leave Me This Way,53
1998,['Kirk Franklin'],Something About the Name Jesus,53
1999,['Los Rieleros Del Norte'],Te Quiero Mucho,53
1999,['Blessid Union Of Souls'],Hey Leonardo (She Likes Me for Me),53
1999,['Enrique Iglesias'],Bailamos,53
2000,['Aaron Neville'],Tell It Like It Is,53
2000,['Jill Scott'],The Way,53
2000,['Aaron Tippin'],Kiss This,53
2000,['Carl Thomas'],Summer Rain,53
2002,['Tommy James & The Shondells'],Crimson & Clover - Single Version,53
2002,['Archie Eversole'],We Ready,53
2002,['Brandy'],Full Moon,53
2002,['Cross Canadian Ragweed'],17,53
1964,['Gino Paoli'],Sapore di sale,53
